Company Name,URL,Industry
,https://www.investing.com/equities/lend-lease-corporation-ltd-ratios,Real Estate Operations
,https://www.investing.com/equities/lend-lease-corporation-limited-ratios?cid=52887,Real Estate Operations
,https://www.investing.com/equities/vale-indonesia-adr-ratios,Metals & Mining
,https://www.investing.com/equities/shangri-la-asia-adr-ratios,Hotels & Entertainment Services
,https://www.investing.com/equities/vale-indonesia-ratios?cid=52247,Metals & Mining
,https://www.investing.com/equities/j2-global-ratios,Software & IT Services
,https://www.investing.com/equities/colfax-ratios,Healthcare Equipment & Supplies
,https://www.investing.com/equities/progyny-inc-ratios,Healthcare Providers & Services
,https://www.investing.com/equities/multichoice-ratios?cid=1129424,Media & Publishing
,https://www.investing.com/equities/empire-state-realty-op-lp-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/multichoice-adr-ratios,Media & Publishing
,https://www.investing.com/equities/alkami-technology-ratios,Software & IT Services
,https://www.investing.com/equities/vector-acquisition-ratios,Aerospace & Defense
,https://www.investing.com/equities/new-world-development-co-ltd-ratios,Real Estate Operations
,https://www.investing.com/equities/empire-state-realty-op-lp-250-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/empire-state-realty-op-lp-es-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/agios-pharm-ratios,Biotechnology & Medical Research
,https://www.investing.com/equities/paymentus-holdings-inc-ratios,Financial Technology (Fintech) & Infrastructure
,https://www.investing.com/equities/bbb-foods-ratios,Food & Drug Retailing
,https://www.investing.com/equities/internet-initiative-japan-ratios,Telecommunications Services
Schneider Electric SA,https://www.investing.com/equities/schneider-electric-sa-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Schneider Electric,https://www.investing.com/equities/schneider-electr-ratios?cid=53043,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
AmTrust Financial B,https://www.investing.com/equities/amtrust-financial-services-pb-adr-ratios,Insurance
AmTrust Financial C,https://www.investing.com/equities/amtrust-financial-services-pc-adr-ratios,Insurance
AmTrust Financial D,https://www.investing.com/equities/amtrust-financial-services-pk-adr-ratios,Insurance
DFI Retail Holdings DRC,https://www.investing.com/equities/dairy-farm-adr-ratios,Food & Drug Retailing
Quantumscape,https://www.investing.com/equities/kensington-capital-acquisition-ratios,Automobiles & Auto Parts
Rhythm Pharma,https://www.investing.com/equities/rhythm-pharma-ratios,Biotechnology & Medical Research
Atlanta Braves Holdings,https://www.investing.com/equities/liberty-media-corp-braves-a-ratios,Hotels & Entertainment Services
Atour Lifestyle Holdings,https://www.investing.com/equities/atour-lifestyle-holdings-adr-ratios,Hotels & Entertainment Services
Tripadvisor,https://www.investing.com/equities/tripadvisor-ratios,Hotels & Entertainment Services
Dream Finders,https://www.investing.com/equities/dream-finders-homes-ratios,Homebuilding & Construction Supplies
Trinity Industries,https://www.investing.com/equities/trinity-industries-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Ringcentral Inc,https://www.investing.com/equities/ringcentral-inc-ratios,Software & IT Services
Agilysys,https://www.investing.com/equities/agilysys-ratios,Software & IT Services
Zenkoku Hosho ADR,https://www.investing.com/equities/zenkoku-hosho-adr-ratios,Banking Services
Kosmos Energy,https://www.investing.com/equities/kosmos-energy-ltd-ratios,Oil & Gas
SJM ADR,https://www.investing.com/equities/sjm-adr-ratios,Hotels & Entertainment Services
,https://www.investing.com/equities/sjm-hld-ratios?cid=52745,Hotels & Entertainment Services
,https://www.investing.com/equities/fabege-adr-ratios,Real Estate Operations
,https://www.investing.com/equities/arkansas-best-corp-ratios,Freight & Logistics Services
,https://www.investing.com/equities/aixtron-se-ratios,Semiconductors & Semiconductor Equipment
,https://www.investing.com/equities/drax-adr-ratios,Electrical Utilities & IPPs
,https://www.investing.com/equities/newmark-group-ratios,Real Estate Operations
,https://www.investing.com/equities/twc-tech-holdings-ii-ord-ratios,Software & IT Services
,https://www.investing.com/equities/collier-creek-ratios,Food & Tobacco
,https://www.investing.com/equities/helix-acquisition-corp-ratios,Biotechnology & Medical Research
,https://www.investing.com/equities/acadia-pharmaceuticals-ratios,Biotechnology & Medical Research
,https://www.investing.com/equities/aar-corp-ratios,Aerospace & Defense
,https://www.investing.com/equities/adma-biologics-inc-ratios,Pharmaceuticals
,https://www.investing.com/equities/lend-lease-corporation-ltd-ratios,Real Estate Operations
,https://www.investing.com/equities/lend-lease-corporation-limited-ratios?cid=52887,Real Estate Operations
,https://www.investing.com/equities/vale-indonesia-adr-ratios,Metals & Mining
,https://www.investing.com/equities/shangri-la-asia-adr-ratios,Hotels & Entertainment Services
,https://www.investing.com/equities/vale-indonesia-ratios?cid=52247,Metals & Mining
,https://www.investing.com/equities/j2-global-ratios,Software & IT Services
,https://www.investing.com/equities/colfax-ratios,Healthcare Equipment & Supplies
,https://www.investing.com/equities/progyny-inc-ratios,Healthcare Providers & Services
,https://www.investing.com/equities/multichoice-ratios?cid=1129424,Media & Publishing
,https://www.investing.com/equities/empire-state-realty-op-lp-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/multichoice-adr-ratios,Media & Publishing
,https://www.investing.com/equities/alkami-technology-ratios,Software & IT Services
,https://www.investing.com/equities/vector-acquisition-ratios,Aerospace & Defense
,https://www.investing.com/equities/new-world-development-co-ltd-ratios,Real Estate Operations
,https://www.investing.com/equities/empire-state-realty-op-lp-250-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/empire-state-realty-op-lp-es-ratios,Residential & Commercial REITs
,https://www.investing.com/equities/agios-pharm-ratios,Biotechnology & Medical Research
,https://www.investing.com/equities/paymentus-holdings-inc-ratios,Financial Technology (Fintech) & Infrastructure
,https://www.investing.com/equities/bbb-foods-ratios,Food & Drug Retailing
,https://www.investing.com/equities/internet-initiative-japan-ratios,Telecommunications Services
Schneider Electric SA,https://www.investing.com/equities/schneider-electric-sa-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Schneider Electric,https://www.investing.com/equities/schneider-electr-ratios?cid=53043,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
AmTrust Financial B,https://www.investing.com/equities/amtrust-financial-services-pb-adr-ratios,Insurance
AmTrust Financial C,https://www.investing.com/equities/amtrust-financial-services-pc-adr-ratios,Insurance
AmTrust Financial D,https://www.investing.com/equities/amtrust-financial-services-pk-adr-ratios,Insurance
DFI Retail Holdings DRC,https://www.investing.com/equities/dairy-farm-adr-ratios,Food & Drug Retailing
Quantumscape,https://www.investing.com/equities/kensington-capital-acquisition-ratios,Automobiles & Auto Parts
Rhythm Pharma,https://www.investing.com/equities/rhythm-pharma-ratios,Biotechnology & Medical Research
Atlanta Braves Holdings,https://www.investing.com/equities/liberty-media-corp-braves-a-ratios,Hotels & Entertainment Services
Atour Lifestyle Holdings,https://www.investing.com/equities/atour-lifestyle-holdings-adr-ratios,Hotels & Entertainment Services
Tripadvisor,https://www.investing.com/equities/tripadvisor-ratios,Hotels & Entertainment Services
Dream Finders,https://www.investing.com/equities/dream-finders-homes-ratios,Homebuilding & Construction Supplies
Trinity Industries,https://www.investing.com/equities/trinity-industries-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Ringcentral Inc,https://www.investing.com/equities/ringcentral-inc-ratios,Software & IT Services
Agilysys,https://www.investing.com/equities/agilysys-ratios,Software & IT Services
Zenkoku Hosho ADR,https://www.investing.com/equities/zenkoku-hosho-adr-ratios,Banking Services
Kosmos Energy,https://www.investing.com/equities/kosmos-energy-ltd-ratios,Oil & Gas
SJM ADR,https://www.investing.com/equities/sjm-adr-ratios,Hotels & Entertainment Services
SJM Holdings Ltd,https://www.investing.com/equities/sjm-hld-ratios?cid=52745,Hotels & Entertainment Services
Fabege ADR,https://www.investing.com/equities/fabege-adr-ratios,Real Estate Operations
ArcBest Corp,https://www.investing.com/equities/arkansas-best-corp-ratios,Freight & Logistics Services
Aixtron ADR,https://www.investing.com/equities/aixtron-se-ratios,Semiconductors & Semiconductor Equipment
Drax ADR,https://www.investing.com/equities/drax-adr-ratios,Electrical Utilities & IPPs
Newmark Group,https://www.investing.com/equities/newmark-group-ratios,Real Estate Operations
Cellebrite,https://www.investing.com/equities/twc-tech-holdings-ii-ord-ratios,Software & IT Services
Utz Brands,https://www.investing.com/equities/collier-creek-ratios,Food & Tobacco
MoonLake Immunotherapeutics,https://www.investing.com/equities/helix-acquisition-corp-ratios,Biotechnology & Medical Research
ACADIA,https://www.investing.com/equities/acadia-pharmaceuticals-ratios,Biotechnology & Medical Research
AAR,https://www.investing.com/equities/aar-corp-ratios,Aerospace & Defense
ADMA Biologics Inc,https://www.investing.com/equities/adma-biologics-inc-ratios,Pharmaceuticals
Lend Lease,https://www.investing.com/equities/lend-lease-corporation-ltd-ratios,Real Estate Operations
Lend Lease Group,https://www.investing.com/equities/lend-lease-corporation-limited-ratios?cid=52887,Real Estate Operations
Vale Indonesia ADR,https://www.investing.com/equities/vale-indonesia-adr-ratios,Metals & Mining
Shangri-La Asia ADR,https://www.investing.com/equities/shangri-la-asia-adr-ratios,Hotels & Entertainment Services
Vale Indonesia,https://www.investing.com/equities/vale-indonesia-ratios?cid=52247,Metals & Mining
Ziff Davis,https://www.investing.com/equities/j2-global-ratios,Software & IT Services
Enovis,https://www.investing.com/equities/colfax-ratios,Healthcare Equipment & Supplies
Progyny,https://www.investing.com/equities/progyny-inc-ratios,Healthcare Providers & Services
MultiChoice,https://www.investing.com/equities/multichoice-ratios?cid=1129424,Media & Publishing
Empire State Realty OP LP,https://www.investing.com/equities/empire-state-realty-op-lp-ratios,Residential & Commercial REITs
MultiChoice ADR,https://www.investing.com/equities/multichoice-adr-ratios,Media & Publishing
Alkami Technology,https://www.investing.com/equities/alkami-technology-ratios,Software & IT Services
Rocket Lab USA,https://www.investing.com/equities/vector-acquisition-ratios,Aerospace & Defense
New World ADR,https://www.investing.com/equities/new-world-development-co-ltd-ratios,Real Estate Operations
Empire State Realty OP LP 250,https://www.investing.com/equities/empire-state-realty-op-lp-250-ratios,Residential & Commercial REITs
Empire State Realty OP LP ES,https://www.investing.com/equities/empire-state-realty-op-lp-es-ratios,Residential & Commercial REITs
Agios Pharm,https://www.investing.com/equities/agios-pharm-ratios,Biotechnology & Medical Research
Paymentus,https://www.investing.com/equities/paymentus-holdings-inc-ratios,Financial Technology (Fintech) & Infrastructure
BBB Foods,https://www.investing.com/equities/bbb-foods-ratios,Food & Drug Retailing
Internet Initiative Japan ADR,https://www.investing.com/equities/internet-initiative-japan-ratios,Telecommunications Services
Atlanta Braves Holdings C,https://www.investing.com/equities/liberty-media-corp-braves-c-ratios,Hotels & Entertainment Services
Nuveen Muni Credit,https://www.investing.com/equities/nuveen-div.-adv.-municipal-fund-3-ratios,Collective Investments
Chugoku Electric Power ADR,https://www.investing.com/equities/chugoku-electric-power-adr-ratios,Electrical Utilities & IPPs
PriceSmart,https://www.investing.com/equities/pricesmart-ratios,Diversified Retail
Elekta ADR,https://www.investing.com/equities/elekta-ab-ratios,Healthcare Equipment & Supplies
Adtalem Education,https://www.investing.com/equities/devry-inc-ratios,Miscellaneous Educational Service Providers
Yelp,https://www.investing.com/equities/yelp-ratios,Software & IT Services
TG,https://www.investing.com/equities/tg-therapeutics-inc-ratios,Biotechnology & Medical Research
Cushman & Wakefield,https://www.investing.com/equities/cushman-wakefield-ratios,Real Estate Operations
Intapp,https://www.investing.com/equities/intapp-ratios,Software & IT Services
Kohl’s Corp,https://www.investing.com/equities/kohls-corp-ratios,Diversified Retail
Bausch Health,https://www.investing.com/equities/valeant-pharma-ratios,Pharmaceuticals
Intellia Therapeutics Inc,https://www.investing.com/equities/intellia-therapeutics-inc-ratios,Biotechnology & Medical Research
KS AG DRC,https://www.investing.com/equities/ks-be-ratios?cid=1053137,Chemicals
K+S AG,https://www.investing.com/equities/k-s-ag-ratios?cid=52985,Chemicals
Patrick,https://www.investing.com/equities/patrick-industries-ratios,Homebuilding & Construction Supplies
